LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAYMENT,PAYMENT_BILL_RATIO,CREDIT_UTILIZATION,AVERAGE_PAYMENT,AVERAGE_BILL,MAX_PAYMENT_DELAY
20000,1,2,1,62,1,2,2,0,0,0,17539,18563,17982,18659,19035,20236,1612,0,1289,665,1491,0,112014,5057,0.0451461424464799,0.87695,842.8333333333334,18669.0,2
260000,1,3,1,52,0,0,0,0,0,0,187581,184144,140829,117445,114581,111726,7299,5375,4227,4052,3941,3626,856306,28520,0.03330585094580676,0.7214653846153846,4753.333333333333,142717.66666666666,0
130000,1,3,1,54,-1,-1,-1,-2,-1,-1,193,2499,0,0,428,150,2520,0,0,428,150,285,3270,3383,1.0345565749235475,0.0014846153846153846,563.8333333333334,545.0,-1
490000,1,2,1,51,1,-2,-1,2,0,0,-16,-16,5498,282,28688,26302,0,7504,0,28606,0,2499,60738,38609,0.6356646580394482,-3.265306122448979e-05,6434.833333333333,10123.0,2
150000,1,3,1,52,2,2,2,2,2,-2,142903,152574,150080,47214,144862,148153,13312,2305,0,98828,4241,3625,785786,122311,0.1556543384585625,0.9526866666666667,20385.166666666668,130964.33333333333,2
30000,1,3,1,53,1,2,2,2,2,2,18361,20250,19637,21705,21059,23716,2500,0,2403,0,3000,0,124728,7903,0.06336187544095953,0.6120333333333333,1317.1666666666667,20788.0,2
50000,1,2,2,54,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
330000,1,3,1,53,0,0,0,0,0,0,141061,144526,148420,152341,149998,-2,3856,3926,3966,3000,2,0,736344,14750,0.020031398368154017,0.42745757575757576,2458.3333333333335,122724.0,0
330000,1,2,1,52,0,0,0,0,0,0,171004,173360,175958,178468,181544,184338,6199,6386,6435,7000,6688,6688,1064672,39396,0.03700294550810015,0.5181939393939394,6566.0,177445.33333333334,0
140000,1,3,1,56,2,0,0,0,0,0,90462,93167,94370,95894,91600,93347,4212,3600,3258,3313,3258,3223,558840,20864,0.0373344785627371,0.6461571428571429,3477.3333333333335,93140.0,2
40000,1,2,1,55,1,-2,-2,-2,-2,-2,-150,-540,-930,-1320,-1710,-2100,0,0,0,0,0,0,-6750,0,-0.0,-0.00375,0.0,-1125.0,1
360000,1,3,2,54,-2,-2,-2,-2,-2,-2,390,390,390,390,390,390,390,390,390,390,390,96702,2340,98652,42.15897435897436,0.0010833333333333333,16442.0,390.0,-2
80000,1,2,2,59,2,2,2,2,2,0,24756,29818,29060,31133,24135,22970,5500,13,4000,5,2005,2005,161872,13528,0.08357220519916972,0.30945,2254.6666666666665,26978.666666666668,2
730000,1,3,1,56,0,0,0,0,0,0,746814,374028,351588,86927,66111,38491,20500,16500,3000,2000,2000,5000,1663959,49000,0.02944784096242756,1.0230328767123287,8166.666666666667,277326.5,0
180000,1,1,1,63,0,0,0,0,0,0,157932,156847,130572,120464,109129,112273,7000,5500,4218,4500,5000,4000,787217,30218,0.03838585802898058,0.8774,5036.333333333333,131202.83333333334,0
190000,1,3,1,64,0,0,0,2,0,0,65666,67379,72878,70731,71285,72403,3800,7600,0,2700,2800,2800,420342,19700,0.04686659910263547,0.3456105263157895,3283.3333333333335,70057.0,2
50000,1,3,2,57,-1,-1,-1,-1,-1,-1,390,1726,390,390,390,390,1726,390,390,390,390,540,3676,3826,1.0408052230685527,0.0078,637.6666666666666,612.6666666666666,-1
230000,1,1,1,56,0,0,0,0,0,0,38349,39154,39921,40828,37934,38889,1933,1700,1600,1340,1548,1844,235075,9965,0.042390726363926406,0.16673478260869565,1660.8333333333333,39179.166666666664,0
20000,1,3,1,53,0,0,0,0,0,0,19084,19224,18545,19405,19358,19413,1300,1400,1300,700,700,646,115029,6046,0.05256065861652279,0.9542,1007.6666666666666,19171.5,0
130000,1,2,2,56,0,0,0,0,0,0,121165,109805,111780,116357,96936,98173,4000,5000,8000,4000,4000,5000,654216,30000,0.045856414395245605,0.9320384615384616,5000.0,109036.0,0
30000,1,6,1,53,-2,-2,-2,-2,-2,-2,1780,0,0,0,0,0,24437,0,0,0,0,0,1780,24437,13.728651685393258,0.059333333333333335,4072.8333333333335,296.6666666666667,-2
360000,1,1,1,57,1,-2,-1,-1,-1,-2,0,0,860,246,-46,-46,0,860,246,0,0,0,1014,1106,1.0907297830374754,0.0,184.33333333333334,169.0,1
100000,1,2,1,52,1,2,2,2,2,2,15420,16927,16432,18019,17501,18786,2000,0,2100,0,1500,0,103085,5600,0.05432410146966096,0.1542,933.3333333333334,17180.833333333332,2
180000,1,3,2,55,0,0,0,0,0,0,193095,186835,182287,159992,145387,137632,6900,7100,5659,5100,4900,4400,1005228,34059,0.03388186560660865,1.07275,5676.5,167538.0,0
210000,1,2,1,53,1,-1,2,-1,-1,-1,-197,3195,1821,1683,0,1986,3392,2,1683,0,1986,1188,8488,8251,0.9720782280867106,-0.0009380952380952381,1375.1666666666667,1414.6666666666667,2
340000,1,2,1,53,0,0,0,0,0,0,342617,346067,350031,304706,250216,253526,12604,14000,11000,9000,10000,30000,1847163,86604,0.04688487155708511,1.0076970588235294,14434.0,307860.5,0
20000,1,1,1,52,0,0,-1,-1,-1,0,21192,19965,390,390,780,780,1600,390,390,780,0,10400,43497,13560,0.31174563763018137,1.0596,2260.0,7249.5,0
20000,1,2,1,52,-2,-2,-2,-2,-2,-2,990,2990,790,1590,2359,2780,2990,790,1590,2359,2780,1200,11499,11709,1.0182624576050092,0.0495,1951.5,1916.5,-2
500000,1,1,1,54,0,0,0,0,0,0,493251,496315,480411,489978,493062,474301,18725,18000,17534,17649,18007,20000,2927318,109915,0.03754802177283097,0.986502,18319.166666666668,487886.3333333333,0
360000,1,1,1,53,-2,-2,-2,-2,-2,-2,826,4741,6336,937,766,1065,4765,6395,941,769,1070,1088,14671,15028,1.0243337195828506,0.0022944444444444444,2504.6666666666665,2445.1666666666665,-2
50000,1,3,1,54,0,0,0,0,0,0,47722,47080,48813,49107,18000,17538,2100,3000,2000,1200,1000,3000,228260,12300,0.05388591956540787,0.95444,2050.0,38043.333333333336,0
530000,1,2,1,54,-2,-2,-2,-2,-1,0,-30,-420,390,390,166210,129716,0,1200,390,166210,6000,3000,296256,176800,0.5967811622380643,-5.660377358490566e-05,29466.666666666668,49376.0,0
260000,1,1,1,59,-1,-1,-1,-1,-1,-1,1929,-627,4134,792,1309,2557,627,7388,792,1312,2564,804,10094,13487,1.3361402813552605,0.007419230769230769,2247.8333333333335,1682.3333333333333,-1
40000,1,3,1,50,1,2,0,-1,-1,-2,35879,34625,36757,20650,0,0,0,3078,21650,0,0,0,127911,24728,0.19332191914690683,0.896975,4121.333333333333,21318.5,2
30000,1,2,2,60,0,0,0,0,0,0,23575,24582,25711,26614,26948,14648,1398,1527,1430,764,530,655,142078,6304,0.04436999394698687,0.7858333333333334,1050.6666666666667,23679.666666666668,0
240000,1,1,1,55,1,4,3,2,2,2,99259,96819,94429,95475,96603,98699,0,0,3500,3600,3800,3700,581284,14600,0.025116810371522354,0.41357916666666666,2433.3333333333335,96880.66666666667,4
320000,1,1,2,55,2,2,2,2,0,0,200545,205973,211323,202240,122963,125465,9600,9500,0,4253,4332,4300,1068509,31985,0.02993423546268679,0.626703125,5330.833333333333,178084.83333333334,2
70000,1,3,3,61,3,2,2,0,0,0,8909,9812,9511,10828,11346,11589,1200,0,1482,1000,426,1000,61995,5108,0.08239374143076054,0.12727142857142856,851.3333333333334,10332.5,3
200000,1,2,1,58,-1,2,2,-2,-2,-1,1877,1830,200,200,18370,53276,151,200,0,18370,53276,30000,75753,101997,1.3464417250801948,0.009385,16999.5,12625.5,2
360000,1,1,1,51,-1,-1,-1,-1,-1,-1,2782,5608,923,12886,489,172,5636,927,12950,491,173,7144,22860,27321,1.1951443569553806,0.007727777777777778,4553.5,3810.0,-1
110000,1,2,2,51,0,0,0,0,0,0,25707,26740,27871,28858,29541,27977,1400,1500,1400,1000,1000,760,166694,7060,0.04235305409912774,0.2337,1176.6666666666667,27782.333333333332,0
80000,1,3,1,52,1,2,2,2,0,0,77185,80311,81558,78761,71352,19674,5000,3100,0,2000,713,1500,408841,12313,0.030116842488889323,0.9648125,2052.1666666666665,68140.16666666667,2
200000,1,1,1,52,1,-2,-2,-2,-2,-2,-768,-768,-768,-768,-768,-768,0,0,0,0,0,1536,-4608,1536,-0.3333333333333333,-0.00384,256.0,-768.0,1
100000,1,3,1,56,-1,-1,-1,-1,-1,-2,390,390,0,780,0,0,390,0,780,0,0,0,1560,1170,0.75,0.0039,195.0,260.0,-1
160000,1,3,2,53,-1,-1,-1,-1,-1,-1,791,9164,4791,2999,961,994,9173,4805,3008,1742,998,1101,19700,20827,1.0572081218274112,0.00494375,3471.1666666666665,3283.3333333333335,-1
140000,1,1,1,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
300000,1,2,1,55,0,0,0,0,0,0,69994,71388,72886,74371,75854,77440,2552,2645,2696,2716,2809,2826,441933,16244,0.03675670293913331,0.23331333333333334,2707.3333333333335,73655.5,0
50000,1,3,1,59,1,2,0,0,0,0,48504,46768,47976,39703,19777,19162,0,2100,2000,1000,1000,1000,221890,7100,0.03199783676596512,0.97008,1183.3333333333333,36981.666666666664,2
50000,2,2,1,29,0,0,0,0,0,0,49895,48434,47827,28935,28224,27547,1867,1521,1419,969,997,952,230862,7725,0.03346154845752008,0.9979,1287.5,38477.0,0
50000,2,1,1,29,0,0,0,0,0,0,50737,50486,50035,49388,10275,9598,1818,2200,1192,1000,2000,1000,220519,9210,0.04176510867544293,1.01474,1535.0,36753.166666666664,0
50000,2,2,1,34,0,0,0,2,0,0,11340,11367,10982,10243,10826,11699,3200,3000,1000,1000,1000,2000,66457,11200,0.16853002693470967,0.2268,1866.6666666666667,11076.166666666666,2
50000,2,2,1,38,0,0,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,51400,0,0.0,1.028,0.0,8566.666666666666,0
210000,2,1,2,29,-1,-1,-1,-1,-1,-1,2783,1080,2855,20787,8307,1747,1088,2855,20787,8314,1747,309,37559,35100,0.934529673313986,0.013252380952380953,5850.0,6259.833333333333,-1
150000,2,1,2,26,0,0,0,0,0,0,24242,20263,21332,22371,22700,23184,1700,1700,1700,1000,1000,1000,134092,8100,0.06040628822002804,0.16161333333333333,1350.0,22348.666666666668,0
190000,2,2,1,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2
80000,2,1,2,26,2,0,0,2,2,2,37097,38174,40550,41577,41595,43264,2000,3000,2000,1000,2500,1000,242257,11500,0.04747024853770995,0.4637125,1916.6666666666667,40376.166666666664,2
100000,2,1,2,28,0,0,0,0,-1,0,4864,9089,13534,16158,6700,7730,5800,6000,4375,6700,3000,0,58075,25875,0.44554455445544555,0.04864,4312.5,9679.166666666666,0
20000,2,2,2,27,0,0,0,0,0,-1,18854,19116,15030,13025,12223,15975,1292,1509,1522,3111,20000,1121,94223,28555,0.303057639854388,0.9427,4759.166666666667,15703.833333333334,0
400000,2,1,2,29,-2,-2,-2,-2,-2,-2,7622,38849,13586,19502,3809,4512,39097,13653,19617,3930,7021,24987,87880,108305,1.232419208010924,0.019055,18050.833333333332,14646.666666666666,-2
100000,2,2,2,28,0,0,0,0,0,0,50697,51813,53416,32422,33177,42560,1959,2545,1513,1268,10000,10000,264085,27285,0.10331900713785334,0.50697,4547.5,44014.166666666664,0
30000,2,2,2,22,0,0,2,0,0,0,30028,30566,30560,30194,30113,23212,2634,1000,1377,1211,1000,3690,174673,10912,0.06247101727227448,1.0009333333333332,1818.6666666666667,29112.166666666668,2
150000,2,2,1,26,0,0,0,0,2,2,81638,70605,70647,77659,15525,0,2481,4263,8900,0,0,0,316074,15644,0.04949473857387827,0.5442533333333334,2607.3333333333335,52679.0,2
60000,2,2,1,24,0,0,0,0,0,0,62786,61764,62254,59586,33190,32243,2212,3100,2000,1111,1122,1208,311823,10753,0.034484306802256406,1.0464333333333333,1792.1666666666667,51970.5,0
140000,2,3,2,26,0,0,0,0,0,0,93384,93443,57219,57621,48323,45082,3514,3000,2000,2000,1636,1686,395072,13836,0.03502146444192451,0.6670285714285714,2306.0,65845.33333333333,0
80000,2,1,2,25,0,0,0,0,0,0,53685,15291,20694,25435,30510,36101,3291,5694,5435,5510,6101,6742,181716,32773,0.18035285830636819,0.6710625,5462.166666666667,30286.0,0
200000,2,2,2,26,0,0,-2,-2,-1,0,153900,0,0,0,3533,4053,0,0,0,3533,1000,1500,161486,6033,0.03735927572668838,0.7695,1005.5,26914.333333333332,0
410000,2,1,2,28,-2,-2,-2,-2,-2,-2,5184,3449,2300,0,150,150,3476,2300,0,150,150,989,11233,7065,0.6289504139588712,0.01264390243902439,1177.5,1872.1666666666667,-2
50000,2,2,1,26,0,0,0,0,0,0,43800,44335,44626,40928,29367,29156,2043,2126,2104,990,1200,1654,232212,10117,0.04356794653161766,0.876,1686.1666666666667,38702.0,0
50000,2,2,2,25,2,2,2,2,2,2,33995,34937,34394,36509,37105,37866,1800,300,3000,1500,1500,0,214806,8100,0.037708443898215135,0.6799,1350.0,35801.0,2
100000,2,2,2,26,1,2,0,0,2,2,6056,5810,6860,8337,8054,8921,0,1150,1600,0,1000,0,44038,3750,0.08515373086879513,0.06056,625.0,7339.666666666667,2
190000,2,2,2,24,0,-1,0,0,0,0,15740,106602,100177,102308,104614,106847,106602,3700,3800,4000,4075,10000,536288,132177,0.2464664508622233,0.0828421052631579,22029.5,89381.33333333333,0
120000,2,2,2,27,2,2,2,2,2,2,120649,123203,119820,124755,99423,101718,6000,0,8500,0,11345,3700,689568,29545,0.042845665692143486,1.0054083333333332,4924.166666666667,114928.0,2
20000,2,1,2,22,0,0,0,0,0,0,16917,17904,20030,18475,17631,3950,3500,2450,2000,376,79,2350,94907,10755,0.11332146206286153,0.84585,1792.5,15817.833333333334,0
30000,2,2,2,22,1,2,0,0,0,0,16549,17085,17003,7150,6508,8459,1500,1396,2000,178,2000,2000,72754,9074,0.12472166478819034,0.5516333333333333,1512.3333333333333,12125.666666666666,2
20000,2,3,2,22,2,2,0,0,0,2,16381,13837,14907,15853,17776,17352,0,1600,1500,2500,0,1000,96106,6600,0.06867417226812061,0.81905,1100.0,16017.666666666666,2
20000,2,2,2,22,0,0,0,0,0,0,15247,16561,17280,18431,18341,19569,1575,1294,1596,655,1669,0,105429,6789,0.06439404717867,0.76235,1131.5,17571.5,0
80000,2,2,2,22,0,0,0,0,0,0,1742,2524,5097,6107,7141,7355,1200,3000,1500,1500,700,500,29966,8400,0.2803176933858373,0.021775,1400.0,4994.333333333333,0
80000,2,2,2,23,-1,0,0,0,0,0,78379,78589,77461,59228,46766,47630,3015,2810,2000,2000,2000,1800,388053,13625,0.03511118326620333,0.9797375,2270.8333333333335,64675.5,0
50000,2,1,2,23,-1,-1,-1,-1,-1,-1,3430,2478,2299,4800,9810,660,2548,2321,4800,9810,660,2980,23477,23119,0.9847510329258423,0.0686,3853.1666666666665,3912.8333333333335,-1
80000,2,1,2,23,2,2,2,0,0,0,84052,84787,77572,77123,49823,50680,7100,0,3500,2500,2000,2000,424037,17100,0.04032666960666168,1.05065,2850.0,70672.83333333333,2
50000,2,1,2,23,0,0,0,0,0,2,49593,49918,51402,49020,50679,51568,2200,2600,2500,3800,2200,0,302180,13300,0.04401350188629294,0.99186,2216.6666666666665,50363.333333333336,2
50000,2,2,2,24,-1,-1,-2,-1,-1,0,594,0,0,51400,11330,12144,0,0,51400,11330,1000,1000,75468,64730,0.8577145280118725,0.01188,10788.333333333334,12578.0,0
80000,2,2,2,24,-1,-1,-1,-1,-1,-1,386,1392,18634,5433,2053,5781,1396,18754,5449,2059,5798,3098,33679,36554,1.0853647673624514,0.004825,6092.333333333333,5613.166666666667,-1
20000,2,2,1,24,1,2,3,2,0,0,19242,21821,21197,20400,20000,20000,3200,0,0,0,0,0,122660,3200,0.026088374368172185,0.9621,533.3333333333334,20443.333333333332,3
70000,2,3,2,24,0,0,0,-1,0,0,8391,10242,11026,2342,2390,0,2000,1000,2342,48,0,0,34391,5390,0.15672705068186443,0.11987142857142857,898.3333333333334,5731.833333333333,0
130000,2,2,2,23,0,0,0,-2,-2,-2,8690,9500,0,0,0,0,1000,0,0,0,0,0,18190,1000,0.05497526113249038,0.06684615384615385,166.66666666666666,3031.6666666666665,0
10000,2,2,2,21,2,2,3,2,0,0,6795,10398,10094,9768,8430,20735,3905,0,0,300,2165,2666,66220,9036,0.1364542434309876,0.6795,1506.0,11036.666666666666,3
50000,2,2,1,23,2,2,0,0,0,0,54866,51520,41711,22775,4215,3016,1000,1860,1600,452,100,114,178103,5126,0.028781098577789255,1.09732,854.3333333333334,29683.833333333332,2
50000,2,1,2,23,0,0,2,0,0,0,9978,12493,10447,12247,9195,4995,3000,0,2020,0,100,2000,59355,7120,0.11995619577120714,0.19956,1186.6666666666667,9892.5,2
20000,2,2,2,22,0,0,0,0,0,0,15090,15199,17111,18422,18234,18217,1500,3000,2000,779,796,788,102273,8863,0.08666021335054218,0.7545,1477.1666666666667,17045.5,0
80000,2,1,2,22,-1,-1,-1,-1,-1,0,1807,133,5395,1182,266,366,133,5395,1182,266,233,0,9149,7209,0.7879549677560389,0.0225875,1201.5,1524.8333333333333,0
70000,2,2,1,23,0,0,0,0,0,0,69951,70722,70815,63183,31633,31275,3200,3202,2989,1081,1099,1143,337579,12714,0.037662295344200916,0.9993,2119.0,56263.166666666664,0
10000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,-400,0,0,0,0,0,400,0,0,-400,400,-1.0,0.0,66.66666666666667,-66.66666666666667,1
120000,2,2,2,23,0,0,2,0,0,0,39517,42543,41583,42736,43806,44623,4000,0,2000,1600,1500,1557,254808,10657,0.041823647609180246,0.3293083333333333,1776.1666666666667,42468.0,2
20000,2,2,2,23,0,0,0,2,0,0,15071,16082,17952,18216,17816,19697,1266,2136,1000,0,1881,0,104834,6283,0.05993284621401454,0.75355,1047.1666666666667,17472.333333333332,2
50000,2,2,2,23,-1,0,0,2,2,2,865,1893,3991,3748,3748,-3148,1202,2300,0,0,4999,0,11097,8501,0.7660628998828513,0.0173,1416.8333333333333,1849.5,2
20000,2,1,2,24,0,0,0,0,0,0,14273,13327,11789,11200,13244,13539,1183,2000,1200,2244,506,561,77372,7694,0.09944165848110427,0.71365,1282.3333333333333,12895.333333333334,0
40000,2,2,2,23,0,0,0,0,0,0,39402,39321,38246,39289,39882,39650,2000,2000,2000,1500,1500,2000,235790,11000,0.0466516815810679,0.98505,1833.3333333333333,39298.333333333336,0
80000,2,1,2,23,0,0,0,0,0,0,78366,67801,68034,55674,48649,47041,2540,2442,1810,1661,1668,1663,365565,11784,0.03223503344138525,0.979575,1964.0,60927.5,0
20000,2,2,2,24,1,2,2,2,2,-2,4697,3800,5989,5761,0,0,0,2266,38,0,0,0,20247,2304,0.11379463624240628,0.23485,384.0,3374.5,2
130000,2,2,1,24,0,0,0,0,0,0,66072,68223,70638,72955,74877,76334,3000,3001,3000,2500,2200,2200,429099,15901,0.037056716515303,0.5082461538461538,2650.1666666666665,71516.5,0
100000,2,2,1,24,-1,-1,0,-1,-1,-1,53309,7500,15477,23472,12500,14666,7500,10035,23500,12500,14666,79053,126924,147254,1.160174592669629,0.53309,24542.333333333332,21154.0,0
120000,2,2,2,24,0,0,0,0,0,0,93338,91207,89890,88030,88579,89566,3261,4793,3013,3014,3522,3007,540610,20610,0.038123601117256434,0.7778166666666667,3435.0,90101.66666666667,0
50000,2,3,2,24,0,0,0,0,0,0,48658,46749,42190,30683,29140,28986,1900,1613,1504,1200,1100,1100,226406,8417,0.037176576592493134,0.97316,1402.8333333333333,37734.333333333336,0
190000,2,2,2,24,0,0,0,0,0,0,183821,186084,184426,104154,106014,109014,9000,6621,2083,2500,3000,9076,873513,32280,0.03695422964512263,0.9674789473684211,5380.0,145585.5,0
50000,2,1,2,25,0,0,0,-1,-1,-2,20916,14500,0,790,3696,6696,5000,0,790,3696,3000,5724,46598,18210,0.3907893042619855,0.41832,3035.0,7766.333333333333,0
20000,2,3,1,54,2,0,0,2,2,2,14381,16174,18210,19335,19715,20249,2350,2300,1721,1000,1000,1000,108064,9371,0.08671713058928042,0.71905,1561.8333333333333,18010.666666666668,2
50000,2,1,2,23,1,-1,-1,-2,-2,-2,-697,11361,0,0,0,0,12058,0,0,0,0,0,10664,12058,1.1307201800450113,-0.01394,2009.6666666666667,1777.3333333333333,1
50000,2,1,2,23,0,0,0,2,2,2,15252,16885,18500,18864,19807,19407,2200,2200,1000,1500,0,3000,108715,9900,0.09106379064526514,0.30504,1650.0,18119.166666666668,2
80000,2,2,2,22,2,2,0,0,0,0,53023,76708,39701,41021,41525,42394,0,3320,1980,1484,1536,1548,294372,9868,0.03352220999279823,0.6627875,1644.6666666666667,49062.0,2
10000,2,3,2,22,2,0,0,0,-1,0,7720,10063,9272,-8758,8989,9202,2500,1000,0,30000,500,953,36488,34953,0.9579313746985311,0.772,5825.5,6081.333333333333,2
50000,2,2,2,22,0,0,0,0,0,0,18293,19301,20338,22486,22932,23413,1315,1352,2500,820,850,855,126763,7692,0.06068016692568021,0.36586,1282.0,21127.166666666668,0
50000,2,2,2,22,0,0,0,0,0,0,50635,49488,48099,50021,50352,50740,1760,1888,3464,1717,1766,2500,299335,13095,0.043746972455609934,1.0127,2182.5,49889.166666666664,0
50000,2,2,2,23,2,0,0,0,0,0,49441,45880,42621,21734,18775,19590,1998,2198,1300,655,1100,654,198041,7905,0.03991597699466272,0.98882,1317.5,33006.833333333336,2
20000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
60000,2,1,2,27,2,2,0,0,0,2,19341,19625,20347,21669,23005,22499,900,1342,1664,2000,0,900,126486,6806,0.05380832661322202,0.32235,1134.3333333333333,21081.0,2
50000,2,2,2,23,-1,0,0,2,0,0,9101,10446,12595,11449,9914,9875,1502,2651,500,500,500,500,63380,6153,0.09708109813821394,0.18202,1025.5,10563.333333333334,2
50000,2,2,2,23,0,0,0,0,0,0,47559,48549,50076,50205,19985,20650,1784,2701,2220,1000,1050,14951,237024,23706,0.10001518833535844,0.95118,3951.0,39504.0,0
20000,2,2,2,21,-1,-1,2,2,-2,-2,390,780,780,0,0,0,780,0,0,0,0,0,1950,780,0.4,0.0195,130.0,325.0,2
20000,2,2,2,23,0,0,3,2,0,0,14418,18829,18248,17657,18007,18385,5000,0,0,644,668,670,105544,6982,0.06615250511634958,0.7209,1163.6666666666667,17590.666666666668,3
80000,2,3,1,23,2,2,2,2,2,2,22852,25371,26111,25393,29053,28450,3200,1440,0,4100,0,1037,157230,9777,0.062182789543980155,0.28565,1629.5,26205.0,2
50000,2,3,2,24,0,-1,-1,2,2,-1,10901,16877,9673,7755,6701,15567,22514,4000,8,3000,19000,3500,67474,52022,0.7709932714823488,0.21802,8670.333333333334,11245.666666666666,2
120000,2,2,2,24,0,0,0,-2,-2,-2,27491,20707,-1843,45041,45453,42065,3000,1843,46884,1296,7000,0,178914,60023,0.3354852051823781,0.22909166666666667,10003.833333333334,29819.0,0
50000,2,1,2,24,0,0,0,0,0,0,43219,35137,25862,12468,12381,12683,2400,1900,2400,250,500,0,141750,7450,0.05255731922398589,0.86438,1241.6666666666667,23625.0,0
110000,2,1,2,24,1,2,0,0,0,0,115527,109871,110565,216850,110952,109169,0,4000,7000,7766,3982,5000,772934,27748,0.0358995722791338,1.0502454545454545,4624.666666666667,128822.33333333333,2
30000,2,2,2,24,1,2,2,0,0,0,26690,27954,27226,28427,28752,28447,2000,0,2000,1000,1100,1500,167496,7600,0.04537421789177055,0.8896666666666667,1266.6666666666667,27916.0,2
110000,2,2,2,23,2,0,0,-1,0,0,1587,2399,0,980,35305,36065,1000,0,980,35000,1327,1500,76336,39807,0.5214708656466149,0.014427272727272728,6634.5,12722.666666666666,2
20000,2,2,2,23,0,0,2,0,0,0,15675,17462,16895,17470,7500,7500,4492,0,1000,150,0,0,82502,5642,0.06838622094009843,0.78375,940.3333333333334,13750.333333333334,2
50000,2,2,2,23,0,0,0,0,0,0,47654,48529,44669,45684,46592,47568,2000,1743,1758,1666,1725,2128,280696,11020,0.03925955482087383,0.95308,1836.6666666666667,46782.666666666664,0
50000,2,1,2,24,0,0,2,0,0,0,48483,52167,51052,50116,20181,19702,4500,0,2000,19000,1000,800,241701,27300,0.11294947062693163,0.96966,4550.0,40283.5,2
50000,2,2,2,24,0,0,0,0,0,0,43638,42146,30026,29857,30619,30376,2200,1700,2000,1261,1419,1400,206662,9980,0.04829141303190717,0.87276,1663.3333333333333,34443.666666666664,0
20000,2,2,2,22,2,0,0,0,0,0,20549,21301,22251,18040,18402,19118,1400,1300,1284,646,1000,836,119661,6466,0.05403598499093272,1.02745,1077.6666666666667,19943.5,2
200000,2,2,1,36,0,0,0,0,0,0,184697,186660,77221,110294,68214,72103,8001,5000,35000,6000,5000,5000,699189,64001,0.09153605105343476,0.923485,10666.833333333334,116531.5,0
30000,2,1,2,24,-1,0,0,0,0,0,1991,2621,4211,4709,4805,2848,2000,2000,1000,96,0,3000,21185,8096,0.3821571866886948,0.06636666666666667,1349.3333333333333,3530.8333333333335,0
130000,2,3,1,23,0,0,0,0,0,0,109592,113508,115633,96898,46425,0,5733,5659,4680,2325,0,0,482056,18397,0.03816361584546194,0.8430153846153846,3066.1666666666665,80342.66666666667,0
20000,2,2,2,24,0,-1,-1,0,-1,-1,4261,7830,17213,4781,3178,15834,7830,17221,1203,3178,15834,0,53097,45266,0.8525152080155187,0.21305,7544.333333333333,8849.5,0
