Actual_Digit,Predicted_Digit,Confidence
2,2,0.98892504
6,6,0.99949294
8,8,0.99812514
4,4,0.9999772
1,1,0.99978995
7,7,0.99989
1,1,0.9996371
2,7,0.7578482
3,3,0.996714
5,5,0.9999407
6,6,0.9995685
9,9,0.99551606
1,1,0.9998114
1,1,0.99978256
1,1,0.9995653
2,2,0.99764514
1,1,0.9999016
2,2,0.9995666
0,0,0.91178626
7,7,0.9999897
7,7,0.99983335
5,5,0.9998307
8,8,0.9993606
2,2,0.9969143
9,9,0.503049
8,8,0.9987056
6,6,0.99193203
7,7,0.9999775
3,3,0.99997765
4,4,0.9999985
6,6,0.9968548
8,8,0.9885657
7,7,0.9990421
0,0,0.99998707
4,4,0.99999934
2,2,0.99680287
7,7,0.9998324
7,7,0.9999983
5,5,0.99987173
4,4,0.99999946
3,3,0.9999973
4,4,0.9999842
2,2,0.99125016
8,8,0.99964964
1,1,0.99990207
5,5,0.99999875
1,1,0.99986315
0,0,0.8974302
2,2,0.9986677
3,3,0.9998379
3,3,0.9995064
5,5,0.96876127
7,7,0.99798995
0,0,0.9999915
6,6,0.99984694
8,8,0.99335915
6,6,0.83234435
3,3,0.99999946
9,9,0.98351
9,9,0.69374645
8,8,0.9713545
2,2,0.90389496
7,7,0.99835956
7,7,0.9999531
1,1,0.99981356
0,0,0.99999756
1,1,0.9999271
7,7,0.99994534
8,8,0.99998266
9,9,0.999919
0,0,0.9998586
1,1,0.99866354
2,8,0.946996
3,7,0.5913279
4,4,0.99570763
5,5,0.9998942
6,6,0.99999815
7,7,0.9999327
8,8,0.9998419
0,0,0.99997824
1,1,0.99987054
2,2,0.9965089
3,3,0.99981666
4,4,0.9999526
7,7,0.99973464
8,8,0.9999997
9,9,0.9997766
7,7,0.999846
8,8,0.99999946
6,6,0.99991053
4,4,0.90774643
1,1,0.99991447
9,9,0.99785984
3,3,0.9997964
8,8,0.999942
4,4,0.9999955
4,4,0.99999946
7,7,0.9999612
0,0,0.9999992
1,1,0.9996939
9,9,0.9998959
2,2,0.9999972
8,8,0.99998575
7,7,0.9972786
8,8,0.9999719
2,2,0.9999878
6,6,0.9999959
0,0,0.99998623
6,6,0.9999004
5,5,0.9987848
3,3,0.99998885
3,3,0.999924
3,3,0.99971366
9,9,0.99710566
1,1,0.9998634
4,4,0.99942315
0,0,0.99990803
6,6,0.9999996
1,1,0.99980927
0,0,0.9999452
0,0,0.9999966
6,6,0.9999742
2,2,0.9987862
1,1,0.99992496
1,1,0.9998195
7,7,0.9993462
7,7,0.99986386
8,8,0.99924254
4,4,0.99999636
6,6,0.9999986
0,0,0.9999897
7,7,0.9998412
0,0,0.9998338
3,3,0.99997514
6,6,0.99999815
8,8,0.99999017
7,7,0.9999127
1,1,0.99981
5,5,0.9994527
2,2,0.99996966
4,4,0.99999744
9,9,0.9997847
4,4,0.9999743
3,3,0.99859035
6,6,0.99902207
4,4,0.99997705
1,1,0.99894625
7,7,0.99987316
2,2,0.99989897
6,6,0.9994914
5,5,0.85645205
0,0,0.9999998
1,1,0.99952716
2,2,0.99960464
3,3,0.99999565
4,4,0.999999
5,5,0.99993986
6,6,0.9999984
7,7,0.99999493
8,8,0.9999731
9,9,0.9995895
0,0,0.99888694
1,1,0.99982905
2,2,0.99999934
3,3,0.99998206
4,4,0.999986
5,5,0.9993122
6,6,0.9999965
Number_2 (3).jpeg,2,0.627813994884491
